DATE,DSF,OPEN SD,COMMENTS
13-Oct-17,0,0,
14-Oct-17,0,0,
15-Oct-17,6,6,everything from these few days are based on trail cameras
16-Oct-17,0,6,
17-Oct-17,0,6,
18-Oct-17,0,6,
19-Oct-17,4,10.34,
20-Oct-17,0,10.34,
21-Oct-17,0,10.34,
22-Oct-17,0,10.34,"snowfall from last two weeks, had 6 cm but moved to other day based on trail cameras"
23-Oct-17,0,8.8,
24-Oct-17,0,NA,
25-Oct-17,0.1,9.67,
26-Oct-17,0,NA,
27-Oct-17,0,4.07,"lots of bare patches, rained the night of the 26th"
28-Oct-17,0,NA,
29-Oct-17,0,2.33,lots of bare patches
30-Oct-17,0,NA,
31-Oct-17,1,1.666666667,
01-Nov-17,0,NA,
02-Nov-17,0.6,2.8,
03-Nov-17,0.8,4.266666667,heavy flurries around 12:00
04-Nov-17,0,NA,
05-Nov-17,0,NA,
06-Nov-17,3,6.9,
07-Nov-17,0,NA,
08-Nov-17,0.1,6.833333333,lynx tracks at Blue Trailer pullout
09-Nov-17,0,NA,
10-Nov-17,0,NA,
11-Nov-17,3,12.5,
12-Nov-17,0,NA,
13-Nov-17,2,12,
14-Nov-17,0,NA,
15-Nov-17,1.5,14.66666667,
16-Nov-17,0,NA,
17-Nov-17,4.3,NA,
18-Nov-17,0,NA,
19-Nov-17,0,17.76666667,switched the 4.3 from these day to the 17th based on trail cameras
20-Nov-17,0,NA,
21-Nov-17,1.1,17.83333333,
22-Nov-17,0,NA,
23-Nov-17,0,17.5,
24-Nov-17,0,NA,
25-Nov-17,2,NA,
26-Nov-17,0,NA,
27-Nov-17,1.7,20.66666667,*moved 2 cm to the 25th based on cameras
28-Nov-17,0,NA,
29-Nov-17,0,NA,
30-Nov-17,0.3,19.53333333,
01-Dec-17,0,NA,
02-Dec-17,0.1,19.16666667,
03-Dec-17,0,NA,
04-Dec-17,0,18.46666667,
05-Dec-17,0,NA,
06-Dec-17,12,27.33333333,
07-Dec-17,18,41.25,*split 30 cm into two days based on caeras and other grids
08-Dec-17,1,42.93333333,
09-Dec-17,0,NA,
10-Dec-17,1.1,43.33333333,
11-Dec-17,3.3,NA,
12-Dec-17,0,44.33333333,moved 3.3 cm up based on cameras
13-Dec-17,0,NA,
14-Dec-17,0.4,42.76666667,
15-Dec-17,0,NA,
16-Dec-17,0,NA,
17-Dec-17,0,41.83333333,
18-Dec-17,0,NA,
19-Dec-17,0,NA,
20-Dec-17,1.5,42.16666667,
21-Dec-17,1.3,NA,
22-Dec-17,0,40.66666667,
23-Dec-17,0,NA,
24-Dec-17,0,41.33333333,
25-Dec-17,0,NA,
26-Dec-17,0,41.16666667,
27-Dec-17,0,NA,
28-Dec-17,0,41.66666667,
29-Dec-17,0,NA,
30-Dec-17,0,40.5,
31-Dec-17,0,NA,
01-Jan-18,0,NA,
02-Jan-18,0.1,40.5,
03-Jan-18,0,NA,
04-Jan-18,0,NA,
05-Jan-18,11,51.66666667,
06-Jan-18,0,50.83333333,
07-Jan-18,0,NA,
08-Jan-18,0,NA,
09-Jan-18,0.5,52,
10-Jan-18,0,NA,
11-Jan-18,0,NA,
12-Jan-18,0,46.33333333,
13-Jan-18,0,NA,
14-Jan-18,9.5,50.66666667,"snowed the night, rained during the day"
15-Jan-18,0,NA,rained all day
16-Jan-18,0,48,
17-Jan-18,0,NA,
18-Jan-18,0,46,
19-Jan-18,0,NA,
20-Jan-18,1.5,49,
21-Jan-18,0,NA,
22-Jan-18,1.5,51.33333333,
23-Jan-18,0,NA,
24-Jan-18,0.5,50,
25-Jan-18,0,NA,
26-Jan-18,0.5,50,
27-Jan-18,0,NA,
28-Jan-18,0,51.5,
29-Jan-18,0,NA,
30-Jan-18,2,46,
31-Jan-18,0.4,53,
01-Feb-18,0.2,52,
02-Feb-18,0,NA,
03-Feb-18,0,52.66666667,
04-Feb-18,0,NA,
05-Feb-18,0,50,
06-Feb-18,0,NA,
07-Feb-18,4.4,55.4,
08-Feb-18,0,56,
09-Feb-18,0,NA,
10-Feb-18,0,55.16666667,
11-Feb-18,0,NA,
12-Feb-18,0,50,
13-Feb-18,3.4,57.63333333,
14-Feb-18,0.1,54,
15-Feb-18,0.8,56.5,
16-Feb-18,0.1,54.03333333,
17-Feb-18,0,NA,
18-Feb-18,0,50.66666667,
19-Feb-18,0,NA,
20-Feb-18,0,55.16666667,
21-Feb-18,1.5,54.33333333,
22-Feb-18,0,NA,
23-Feb-18,4,54.33333333,
24-Feb-18,0,58,
25-Feb-18,0.2,61.5,
26-Feb-18,0,NA,
27-Feb-18,0,NA,
28-Feb-18,1.8,59.66666667,
01-Mar-18,0,NA,
02-Mar-18,0.2,57.66666667,
03-Mar-18,0,NA,
04-Mar-18,0.3,53.33333333,
05-Mar-18,0,NA,
06-Mar-18,0,58.5,
07-Mar-18,0,NA,
08-Mar-18,1.5,61.33,
09-Mar-18,0,57,
10-Mar-18,0,NA,
11-Mar-18,1.8,55.83333333,"snowed all day, measurements taken between 12:00-14:00"
12-Mar-18,1.3,55.33333333,
13-Mar-18,0,NA,
14-Mar-18,0,49.53333333,
15-Mar-18,0,NA,
16-Mar-18,0,47,
17-Mar-18,0,NA,
18-Mar-18,0,54.23333333,
19-Mar-18,0,NA,
20-Mar-18,0.6,51,
21-Mar-18,3.3,61.86666667,
22-Mar-18,1.8,52,
23-Mar-18,0,NA,
24-Mar-18,0,NA,
25-Mar-18,0,NA,
26-Mar-18,0,64.73333333,
27-Mar-18,0.05,65.16666667,
28-Mar-18,0,NA,
29-Mar-18,0,45.5,
30-Mar-18,0,NA,
31-Mar-18,0,49.5,
01-Apr-18,0,NA,
02-Apr-18,1.7,49.83333333,
03-Apr-18,0,NA,
04-Apr-18,0.3,60.76666667,
05-Apr-18,0,NA,
06-Apr-18,0,42.5,
07-Apr-18,0,NA,
08-Apr-18,0,49.66666667,
09-Apr-18,0,NA,
10-Apr-18,0,49.16666667,
11-Apr-18,0,NA,
12-Apr-18,0,46.66666667,
13-Apr-18,0,NA,
14-Apr-18,0,45.33333333,
15-Apr-18,3,44.5,
16-Apr-18,0,43.16666667,
17-Apr-18,0,NA,
18-Apr-18,0,44.33333333,
19-Apr-18,0,NA,
20-Apr-18,0,44.33333333,95% snow cover
21-Apr-18,0,NA,
22-Apr-18,0,NA,
23-Apr-18,0,NA,
24-Apr-18,0,NA,
25-Apr-18,0,NA,
26-Apr-18,0,NA,
27-Apr-18,0,19.33,
28-Apr-18,0,NA,
29-Apr-18,0,NA,
30-Apr-18,0,NA,
01-May-18,0,NA,
02-May-18,0,NA,
03-May-18,0,0,
04-May-18,0,0,
05-May-18,0,0,
06-May-18,0,0,
07-May-18,0,0,
08-May-18,0,0,
09-May-18,0,0,
10-May-18,0,0,
11-May-18,0,0,
12-May-18,0,0,
13-May-18,0,0,
14-May-18,0,0,
15-May-18,0,0,
16-May-18,0,0,
17-May-18,0,0,
18-May-18,0,0,
19-May-18,0,0,
20-May-18,0,0,
21-May-18,0,0,
22-May-18,0,0,
23-May-18,0,0,
24-May-18,0,0,
25-May-18,0,0,
26-May-18,0,0,
27-May-18,0,0,
28-May-18,0,0,
29-May-18,0,0,
30-May-18,0,0,
31-May-18,0,0,
03-Dec-18,0,6.166666667,
04-Dec-18,0,6.333333333,
05-Dec-18,0.2,8.166666667,
06-Dec-18,0.2,6.333333333,
08-Dec-18,0,7.666666667,
10-Dec-18,7,13.33333333,
11-Dec-18,2.5,14.33333333,
12-Dec-18,0,15,
13-Dec-18,0,15,
15-Dec-18,0,15.66666667,
16-Dec-18,1.5,14.33333333,
17-Dec-18,0,14.5,
18-Dec-18,0.5,14.16666667,
20-Dec-18,1,15,
21-Dec-18,0,14.66666667,
22-Dec-18,0,15.5,
23-Dec-18,0,15.66666667,
24-Dec-18,1,17.33333333,
25-Dec-18,0.2,17,
26-Dec-18,0,17.16666667,
28-Dec-18,1.2,18.83333333,
29-Dec-18,0,18.66666667,
30-Dec-18,0,19.33333333,
31-Dec-18,0,18.66666667,
01-Jan-19,1,18.33333333,
02-Jan-19,0.8,19.16666667,
03-Jan-19,0,19,
04-Jan-19,2.5,22.33333333,
05-Jan-19,0.2,19.76666667,
06-Jan-19,0,20.83333333,
07-Jan-19,0,20.16666667,
08-Jan-19,0,20.16666667,
09-Jan-19,0,20.5,
10-Jan-19,0,21.16666667,
11-Jan-19,0,19.83333333,
12-Jan-19,0,20.83333333,
13-Jan-19,0,19.83333333,
14-Jan-19,0,18.33333333,
15-Jan-19,0.5,20.16666667,
18-Jan-19,1.5,22.33333333,
19-Jan-19,0.2,21.83333333,
20-Jan-19,0.1,21.86666667,
21-Jan-19,0.1,20.83,
22-Jan-19,0,22.17,
23-Jan-19,0.4,21.67,
24-Jan-19,0.1,22.47,
25-Jan-19,0,21.73,
26-Jan-19,0.8,22.17,
27-Jan-19,0.3,22.9,
28-Jan-19,0,23.17,
29-Jan-19,0.1,24.13,
30-Jan-19,0.8,22.8,
31-Jan-19,2,23.4,
01-Feb-19,0,23.7,
03-Feb-19,0,23.13,
04-Feb-19,0.7,23.6,
06-Feb-19,1,25.6,
07-Feb-19,0.2,24.73,
08-Feb-19,0.1,24.93,
09-Feb-19,0,24.3,
10-Feb-19,0,26,
11-Feb-19,0,22.53,
13-Feb-19,0.7,26.47,
14-Feb-19,2.5,25.83,
15-Feb-19,0.4,28.83,
17-Feb-19,0,28.03,
18-Feb-19,0,27.67,
19-Feb-19,0,25.83,
23-Feb-19,5.6,27.23,
25-Feb-19,0,27.93,
26-Feb-19,0,29.33,
27-Feb-19,0,29.83,
28-Feb-19,0,28.87,
01-Mar-19,0,27.5,
02-Mar-19,NA,NA,
03-Mar-19,0,26.4,
04-Mar-19,0,26.17,
05-Mar-19,0,28.6,
06-Mar-19,0,29,
07-Mar-19,0,28.5,
08-Mar-19,0,28.93,
09-Mar-19,NA,NA,
10-Mar-19,NA,NA,
11-Mar-19,0,30.83,
12-Mar-19,0,29.73,
13-Mar-19,0,26.83,
14-Mar-19,0.1,27.67,
15-Mar-19,,,
16-Mar-19,,,
17-Mar-19,0,27.23,
18-Mar-19,,,
19-Mar-19,,,
20-Mar-19,12,37.13,
21-Mar-19,0,35.33,
22-Mar-19,0,29.67,
23-Mar-19,0,24.5,
24-Mar-19,0,24.97,
25-Mar-19,0,28.57,
26-Mar-19,0,26.97,
27-Mar-19,0,26.43,
28-Mar-19,0,18.17,
29-Mar-19,0,24.27,
30-Mar-19,0,20.23,
31-Mar-19,0,14.3,
01-Apr-19,,,
02-Apr-19,0,14.57,
03-Apr-19,7.4,20.43,
04-Apr-19,1.6,17.17,
05-Apr-19,0,13.67,
06-Apr-19,0,14.23,
07-Apr-19,NA,NA,
08-Apr-19,0,12.07,
09-Apr-19,0,10.5,
10-Apr-19,,,
